beer/name,beers_average
Drie Fonteinen Oude Kriekenlambik,4.38
Pale Ale (Mt. Hood),4.38
Cobnut Nut Brown Ale,4.38
R2K (Bourbon Barrel-aged Barleywine),4.38
5 Golden Rings Wassail,4.38
Oak Barrel Salvation,4.38
Hofmühl Weissbier,4.38
Cloud Nine Barleywine,4.38
Zierholz Dunkelweizen,4.38
Chez Monmee,4.38
Ghost Pepper Bourbon County Brand Stout,4.38
Ladenburger Exklusiv Pils,4.38
Imperial Porter (Black Mariah),4.38
Heavy Handed #4,4.38
Red Racer Dunkel,4.38
Opening Pale,4.38
Apple Lambic,4.38
Shotgun Willy IPA,4.38
Darkness,4.38
Hop Mess Monster,4.38
John Barleycorn - Brandy Barrel Aged,4.38
Ommegang Porter (Sorta),4.38
Dosvidanya Russian Imperial Stout,4.38
Blind Pig Belgian Stout,4.38
Bell's Fest Beer,4.38
Peg's G.O.O.D. Ich Bin Ein Bloody Berliner,4.38
First Waltz Imperial Rye IPA,4.38
Alex Rolinck Feines Lagerbier,4.38
Temptation,4.38
Oktoberfest Läger,4.38
Dominion Scottish Ale,4.38
Achel Extra Blond,4.38
Hawse Buckler,4.38
"Bourbon Barrel Aged \"Old Man Winter\"",4.38
Broadwood Ale,4.38
Ted-A-Gers Imperial Porter,4.38
Old Rasputin X Anniversary Barrel Aged Stout,4.38
Peppercorn Rye Pale Ale,4.38
Marietta Brewing Helles Bock,4.38
Brewery Hill Pocono Raspberry,4.38
St. Michael's Double Pale Ale,4.38
Pavlov's Russian Imperial Stout,4.38
Zillertal Pils,4.38
Gandydancer,4.38
Neumarkter Lammsbräu Dunkles Hefeweizen,4.38
Jaywalker Imperial Stout,4.38
Oil Of Aphrodite - Rum Barrel Aged,4.38
Dain Bramage,4.38
Witzgall Lagerbier (Schlammersdorfer Landbier),4.38
Ontario,4.38
Oh My Gourd,4.38
Cellar Reserve Howling Wolf Weizenbock,4.38
"St. Bernardus Abt 12 (60th Anniversary \"Special Edition\")",4.38
Exmoor Hounddog,4.38
Sweetwater Oak Aged Creeper (Bordeaux French Oak With Blackberries),4.39
Bolita Brown - Whiskey Soaked Oak & Cedar,4.39
Abbaye De Saint Bon-Chien Grand Cru (Aged In Bourbon Barrels),4.39
Frankenhammer,4.39
Booya Steez,4.39
Randy's Panhead Porter,4.39
Guatemalan Coffee Stout,4.39
Sauvignon Blanc Barrel Fermented Saison,4.39
Be Hoppier,4.39
Bolita Brown - Mayan Espresso,4.39
Galaxy Pale Ale,4.39
SoCo West Coast IPA,4.39
Ol' Jack Frost Imperial Stout,4.39
The Bitter Brewer,4.39
Mulled Old World Hefeweizen,4.39
Fresh Hop 2007,4.39
Luscious,4.39
Wout Bier,4.39
Francis,4.39
Cowiche Canyon Organic Fresh Hop IPA,4.39
Titanic Velvet Curtain,4.39
Shrub,4.39
Stonefly Moccochino Stout,4.39
Super Friends IPA,4.39
Margarete,4.39
Jonge Lambik,4.39
RPM IPA,4.39
Aiken Maple Coconut Stout,4.39
37hr Simcoe SMaSH,4.39
Melchior Mackmyra Barrel Oak Aged,4.39
Colonel Fletcher's Reserve Imperial Stout,4.39
Bourbon Barrel-Aged Adoration Ale,4.39
Scourge Of Olde Town IPA,4.39
Duck-Rabbit Bourbon Barrel Aged Milk Stout,4.39
Willeke,4.39
Odenwälder Ur-Stoff,4.39
Mönchsambacher Lager,4.39
Parking Violation,4.39
R.I.P.,4.39
Vanilla Espresso Piiti Porter,4.39
Appalachian Trail Extra Pale Ale,4.39
Dick's Scottish Ale (Dedication Series),4.39
Eddystone Light,4.39
Never E Nuff IPA,4.39
5-Grid Imperial IPA,4.39
Civil Disobedience #3,4.39
Amarillo Single Hop,4.39
Big Mother Strong Scottish Ale,4.39
Stevns CCC Vintage 2009,4.39
Founders Imperial IPA,4.39
Hop Project #10,4.39
Hop Project #6,4.39
Roots Wee Heavy,4.39
Black Wave,4.39
Oak Aged Trois Filles Tripel,4.39
Barrel Aged Pro-Am Porter,4.39
Total Eclipse Breakfast Stout,4.39
Péché Mortel (Bourbon Barrel),4.39
Sea Witch Watermelon Wheat,4.39
Fresh Lambic,4.39
Ringneck Red,4.39
Hip Hops Grapefruit IPA,4.39
Buffalo Head Barley Wine,4.39
V.6 IPA,4.39
Svaneke Stærke Preben,4.39
Bourbon O.E. Barrel Aged Barleywine,4.39
Matuška Weizen,4.39
Triple Play IPA,4.39
Hop Harvest Pale Ale,4.39
Three Sheets - Rum Barrel Aged,4.39
Black Moravian,4.39
Flaming Fury,4.39
Kuhnhenn Raspberry Eisbock,4.39
Eichbaum Maibock,4.39
Imperial Coconut Porter,4.39
Batch 111 Aka The Golden Slumber,4.39
Black(Eye) PA,4.39
Stillwater Rye,4.39
Alexander Nevesky Russian Imperial Stout,4.39
Auburn Amber,4.39
Atilla,4.39
St. Nick's Fix,4.39
Marin Indian Summer IPA,4.39
Eiken Hel & Verdoemenis,4.39
Umae Umami,4.39
Smuttynose Apple Brandy Barrel Aged Imperial Stout,4.39
Pineapple Hop Gun,4.39
Midas Touchstone,4.39
King's Ale,4.39
Iserlohner Winter,4.39
Ukranian Imperial Stout,4.39
Pizza Orgasmica Blueberry Best Bitter,4.39
Spalt Pils,4.39
Gnomette,4.39
Barrel-Aged Seven With Brett (Sole Composition Series),4.39
Nor,4.39
Barrel-Aged Eugene,4.39
Wobbly Bob APA,4.4
Chaveta India Dark Mild - Cedar Aged (Humidor Series),4.4
Blacked Out Oatmeal Stout,4.4
Jai Alai IPA - Flora - Cedar Aged (Humidor Series),4.4
Bavaria Dunkles Starkbier,4.4
Black Folie,4.4
St Georgen Georgenbräu Alkoholfrei,4.4
Organic Secret Alt,4.4
Masala Mama India Pale Ale,4.4
Bourbon Barrel Aged Ol' Red Cease And Desist Scottish Ale,4.4
Anniversary Ale 2005,4.4
Cantillon Crianza Helena,4.4
Slewfoot,4.4
Green Man Coconut Porter,4.4
Kriek (Unsweetened & Unfiltered),4.4
Berkshire ESB,4.4
Old Hophead,4.4
Oak Aged Ale,4.4
Bourbon County Stout With Cherry Bark,4.4
Brett Reverend,4.4
SLO-ambic,4.4
Kneecapper IRA,4.4
WHIP,4.4
Kickback Pale,4.4
Double Raspberry Framboise De Amorosa,4.4
Ossett Light Ale,4.4
Sussex Gold,4.4
Coffee & Cream,4.4
Whisky Woody,4.4
2011 Grand Crüe,4.4
Max Golding Starkporter,4.4
Belgium-Luxemburg Mixed Up Ale,4.4
Ginger Hammer,4.4
Thor's Thunder,4.4
1872 Porter,4.4
Ringneck Apricot Saison,4.4
Bourbon Barrel Aged Vanilla Porter,4.4
Beatification,4.4
Naked Oat Stout,4.4
"Tovarish With Cacao, Toasted Almond & Coconut",4.4
Winning Jar Ale - Spring 2009,4.4
Minotaur Dark Lager,4.4
5 Czars Imperial Stout,4.4
St. Charles Pilsner,4.4
Holzkirchner Festbier,4.4
Alexander Hamilton's Federalist Ale,4.4
Varsity Golden Mango,4.4
Sorachi Ace IPA,4.4
Hill Farmstead Nelson Sauvin IPA,4.4
Nine Pin Brown Ale,4.4
Hogwaller Kolsch,4.4
Powderhorn,4.4
Empire Strikes Black - Bourbon Barrel Aged,4.4
Founders Double Dry Hopped Reds Rye,4.4
Founders Cashew Mountain Brown,4.4
Heine The Elder Double Espresso Stout,4.4
Prairie Porter,4.4
Churchill's Finest Hour 2011,4.4
Final Countdown,4.4
California Rollin Plum Brew,4.4
Hoops,4.4
Sotoyome Amber,4.4
Smoked Brown,4.4
Jolly Bock,4.4
Alien Abduction,4.4
Scratch Beer 19 -  2009,4.4
Festivus 2009,4.4
Blonde Rock,4.4
Revolver Single Hop Pale Ale,4.4
Marynka Pils,4.4
John Marley's Winter Warmer,4.4
Hood Pale Ale,4.4
Two Redeyes Ales,4.4
Eschaton,4.4
Cantillon Fou' Foune,4.4
Weihenstephaner Hefeweissbier,4.4
§ucaba (Abacus),4.4
Drie Fonteinen Hommage,4.4
Blackfoot River Brewer's Reserve Barley Wine Ale,4.4
Barrel-Aged Tempt,4.4
The Reverend (West End Bourbon Barrel),4.4
Dark Horse 3 Guys Running,4.4
Pale Ale (Simcoe),4.4
Ry Guy's Rye,4.4
Podkovanske Tmave,4.4
Pisgah Imperial IPA,4.4
Zipaquira Abadia,4.4
Whytemud Whysky Lager,4.4
Melchior Bourbon Barrel Aged,4.4
Alpirsbacher Klosterbräu Weihnachtsbier,4.4
Jungle Room,4.4
Bourbon Barrel Aged Third Coast Old Ale,4.4
Lakeland Bitter,4.4
Peg's G.O.O.D. Dancing Cody IIPA - Square Dance,4.4
Blue Point Wet Hops Experiment,4.4
Bad Wörishofer Löwen Weissbier Hell,4.4
Satsuma Ale,4.4
Oak Aged Barley Wine Ale,4.4
Dr. Hoppenstein Double IPA,4.4
Smuttynose Oak Aged Tripel (Short Batch Series #6),4.4
Modern Monk Dubbel,4.4
Trout Stream Cream Ale,4.4
Smuttynose Oak Aged Maibock (Big Beer Series),4.4
Brandy Cask Aged Cherry Jubilee,4.4
Moonlight Blonde,4.4
Golden Cologne,4.4
Cascade Cream Ale,4.4
Sex Panther Black IPA,4.4
Oak Aged IPA,4.4
Peach Berliner,4.4
Canadian Rye And Vanilla Infused Porter,4.4
Beowulf IPA,4.4
Cherry Cordial,4.4
Dark Apparition - Kopi Lowak,4.4
Butter Jack Stout,4.4
Taeberry Boch,4.4
St. Bernardus Abt 12,4.4
Alpha Session,4.4
Farley,4.41
Clare's Right Hook - Lemon Zest,4.41
Hopped Up Johnnie,4.41
Quakertown Stout,4.41
Karmeliten Kloster Doppelbock,4.41
Ate,4.41
Berkshire Milk Stout,4.41
Mariken,4.41
Wet Hop Longfin Lager,4.41
Singularity,4.41
The Dude's Oat Soda,4.41
Fish Tale Poseidon's Imperial Stout (Barrel Aged),4.41
Stone Cask Aid,4.41
Winter Weissen,4.41
Bell's Milk Stout,4.41
Huvill,4.41
Rock Bottom White Tiger Wheat,4.41
Caffe Fantastico Double Shot Porter,4.41
Otter Creek Oak Aged Imperial India Pale Ale,4.41
Triticum Bock,4.41
Ølfabrikken Islay Cask Stout,4.41
Buzz Buzz Coffee Porter,4.41
Harp Strong,4.41
Vuuve XXxXX,4.41
Old Intentional,4.41
Willoughby Abbey Road Trippel Bock,4.41
Ryan's Folly,4.41
Shtüpulator,4.41
Noire à L'avoine,4.41
Dreadnaught IPA,4.41
BruRm Chocolate Porter,4.41
Brewer's Blackbird Black IPA - Beer Camp #27,4.41
Black Sea Imperial Stout,4.41
Papier (Bourbon Barrel),4.41
440 Pepper Smoker,4.41
Autumn MapHELL,4.41
Eylenbosch Gueuze,4.41
Havoc Imperial Stout,4.41
Silva Stout,4.41
Cerveza Taina - IPA,4.41
Highland Wild Ale,4.41
G'Ma's Homegrown,4.41
Skull Sealer Barleywine,4.41
Seigneuriale,4.41
La Vente D'Ange,4.41
Trolleycar Stout,4.41
E=IPA Squared,4.41
Nebraskadian Black Ale,4.41
Ultimate Weiss,4.41
Firestone 12 - Anniversary Ale,4.41
Rail Jumper Chocolate Stout,4.41
Westside Trippel Lindy,4.41
DIS Stout,4.41
Red Racer Bourbon Barrel Aged Imperial Porter,4.41
Chocolate Bear Stout (Rogue's Chocolate Stout),4.41
Stone Imperial Russian Stout Aged In Bourbon Barrels,4.41
Blind Pig Cherry Milk Stout,4.41
Konjaks! Stormaktsporter (Cognac Barrel),4.41
Back Pocket Gold Coin,4.41
Pikkulintu Triple IPA,4.41
Martha's Flandersish Sour (Red) Reserve,4.41
Otter Creek Black Diamond Ale,4.41
Matt,4.41
Stand Rock Bock,4.41
Oak Aged Backdraft Stout,4.41
Lambiek De Cam,4.41
Nib Smuggler,4.41
Linfit English Guineas Stout,4.41
Dark Apparition - Vanilla,4.41
Beelzebub,4.41
Barrel Aged Robert The Bruce W/ Raspberries,4.41
Avec Les Bons Voeux Super Saison,4.41
Instigator Eisdoppelbock,4.41
Zeus,4.41
Abner Imperial IPA,4.41
Fearless Youth,4.41
Hop Caen,4.41
"Drake's Drew \"Berry\"more",4.41
Cellar Door Dry Hopped With Citra,4.42
Red 33,4.42
Trois Poules Francais,4.42
Black Tuesday,4.42
Marshal Zhukov's Imperial Stout - Palm Ridge Reserve Whiskey Barrel Aged,4.42
Project Venus,4.42
Frank Double IPA,4.42
Sherry Cask Blunderbuss,4.42
Water Witch,4.42
Harwich Charter Ale,4.42
Twain's Barrel-Aged Cherry Brown,4.42
ESP Extra Special Pilsner,4.42
Bishop's Pass Ale,4.42
Cherry Luna,4.42
White Birch Belgian Style Wheat Wine Ale,4.42
Wexford Wheat,4.42
Lowman Brau,4.42
Belgian Century,4.42
Fyfe's Highland Ale,4.42
44 IPA,4.42
Kraftbräu Biere De Garde,4.42
Missionary Pale Ale,4.42
Mad Hopper Pale Ale,4.42
Coffee Festivus,4.42
The Conscientious Inebriator,4.42
Big Dog Double IPA,4.42
Peachy Keene Kolsch,4.42
Barley's St. Joan's Revenge,4.42
Hop Killa,4.42
Blarney Sisters Dry Irish Stout,4.42
Bitter Holiday,4.42
Bourbon Oak Black Perle,4.42
Blanco X,4.42
SHE Falconer's Flight,4.42
Madrugada Obscura - Grand Reserve,4.42
Old Capitol Brew Works Saison,4.42
Posse Summer Ale,4.42
Edgar IPA Christmas Edition,4.42
Willimantic Willi Funk Hammer,4.42
Wild Ale #1,4.42
Saison D'Espoire,4.42
Sacrilicious,4.42
Bullfrog India Pale Ale,4.42
Wonka's Wit,4.42
Black Marlin Porter (Special Sour Version),4.42
Willimantic IPA Squared,4.42
Hideaway Smoked Porter,4.42
Wild Bill's Session IPA,4.42
Barleywine 2003,4.42
Kuhnhenn Golden IPA,4.42
Fresh And Wet,4.42
Son Of A Preacher Man,4.42
Young Sarge,4.42
Double Shot,4.42
Barrel Aged Ken Schmidt/Maui/Stone Kona Coffee Macadamia Coconut Porter,4.42
Zero Gravity Tripel,4.42
Diablo De Sol,4.42
Ich Bin Ein Berliner Weisse,4.42
Val D'Or,4.42
Hanley's Baltic Porter,4.42
Subzero,4.42
Brilliant Brewnette,4.42
Revenge Of The Black Pumpkin,4.42
McGowans Oatmeal Stout,4.42
Clare's Angry Ale,4.42
Marin Chocolate Airporter Porter,4.42
Four Wolves English Ale,4.42
Sedici Gradi,4.42
Hop Ninja,4.42
Concord Extra-Pale Honey Ale,4.42
Oil Of Aphrodite - Kopi Luwak,4.42
Whisky Barrel-Aged Clotworthy Dobbin,4.42
Belgian Paw Paw Ipa,4.42
City Steam Bagdad Black,4.42
Barrel Aged Stand Up Double IPA,4.42
Double Dry-Hopped Pack-A-Wallop S.P.A.,4.42
Ian's Pale Ale,4.42
Portsmouth Killer Bee,4.42
Beam Scottish Ale (Jim Beam Barrel Aged),4.42
Anvil Bourbon Buried Hatchet,4.42
Harlan Autumn Smoke Edition,4.42
Bourbon Barrel Aged Lost Continent Double IPA,4.42
Skyline Weizenbock,4.42
Bourbon Barrel Abbey Dubbel,4.42
Oak Aged Rye 75,4.42
Cara-Mellow Weizen II,4.42
Mother Pucker,4.42
Sweetwater Knobzilla Vanilla Oatmeal Stout,4.42
Ginga Kogen Stout,4.42
"Ya Ya Bayou, Bourbon Street Brown",4.42
Hunahpu's Imperial Stout - Whiskey Barrel Aged,4.42
Oat Malt Stout,4.42
Fruitcup Surprise,4.42
't Gaverhopke De Kriek (Red Cap),4.42
Arbor Brewing Olde Number 33 Alt Bier,4.42
Prickly Pear Espresso Milk Stout,4.42
Superior London Porter,4.42
Kamarad Bourbon,4.42
Cravenbräu,4.42
Happy Jesus Double IPA,4.42
King Hop-Kick Double IPA,4.42
Tennoz Mocha Porter,4.42
Smoked Imperial Stout,4.42
Herman Joseph's Special Reserve,4.42
Berliner Kirsch,4.42
Clooney's Irish Red Ale,4.42
Bitter Markie,4.42
Rural People's Common Lager,4.42
Barley's Robert Burns Scottish Export Ale,4.42
Grapefruit Sofie,4.42
Edgar Gone Wild,4.42
Palo Alto Brewing Bourbon Barrel Aged Coconut Porter,4.42
Coffee Dopplebock,4.42
World Cup Ale,4.42
Cask Blend (Barrel Aged Barleywine & Sugarhouse IPA),4.42
Helldorado,4.42
Miloweizen,4.42
Oak Aged Frosty Frog,4.42
Black-n-Bluesberry Wheat,4.42
Winter Solstice Ale 1999,4.42
Chicago Coffee Stout (Dark Matter),4.42
Sculpin India Pale Ale,4.42
IPA CSC,4.42
Organic Free-Range Diabolique,4.42
Columbus Big Frank,4.42
Demeter's Harvest,4.42
De Smet Harvest Ale,4.42
Nat O'Lantern,4.42
Yellow Dog Bit Her,4.42
Single,4.42
Bourbon Barrel Aged Espresso Stout,4.42
Double Dry Hopped Galaxy Head High,4.42
Ambacht Golden Rye Ale,4.42
George! Bourbonfadlagret,4.42
Blind Pig Replicale,4.42
Mulberry Harbor,4.42
"Foggy Loggy Lager, Barrel Aged",4.42
Bligh's Barleywine Ale,4.42
Sour Cherry Kriek,4.42
Ancient Wheat,4.42
India Wheat,4.42
Barrel Aged Oatmeal Stout,4.42
Philip's Black IPA,4.42
Black Belgian Ale,4.42
Belgo Tripel DIPA,4.42
Russian River IPA 100,4.42
Max Stout,4.42
Hoback Hefeweizen,4.42
Burnin' Iron Horn IPA,4.42
Wild Barrel Aged Apricot Ale,4.42
Motif,4.42
Oc'ale Noire,4.42
Mount Vernon Harvest Ale,4.42
EXTRA Kolsch,4.42
Conqueror 1075,4.42
Devil's Club,4.42
Dark Side Of The Moon,4.42
Allagash Confluence - Raspberry,4.42
Pink Elephant Mothers Bruin,4.42
Dick In The Dirt,4.42
River Red,4.42
Dunkel Hopfen Weizenbock,4.42
Daniel Irons Oatmeal Stout,4.42
Rauchweizen,4.42
Church Brew 7 Year Anniversary Porter,4.42
Buckwheat Beer,4.42
Bourbon Entire Porter,4.42
Menemsha Mild,4.42
New Holland Dies Irea (Day Of Wrath),4.42
Captain John Smith's Oatmeal Stout,4.42
Bourbon Barrel Baltic Porter,4.42
Belgian Pale With Brett (aka Brett & No Mices),4.42
Salm Bräu Pils,4.42
Wet Hopped Double IPA,4.42
Arthur's Amarillo Pale Ale,4.42
Megasonic Lupulin Warhead,4.42
Boon Oude Lambic,4.42
Gang Aft Agley (whiskey Barrel Aged),4.42
Pine Grove Lager,4.42
Clever Hans,4.42
Erie,4.42
Mad Anthony Wheat,4.42
Bourbon Barrel Dark,4.42
TPB ESB,4.42
Old Chub (Buffalo Trace Barrel Aged & Cherry),4.42
Oaked Baby Horse,4.42
This Ain't Your Momma's Double IPA,4.42
El Bastardo,4.42
Mula IPA,4.42
Orkney Best,4.42
Backslider Blonde Ale,4.42
Suicide By Hops,4.43
Czechmate Ale,4.43
IPA Lot #1,4.43
Morana Dark Lager,4.43
Bombay Rouge,4.43
Highland Dry Hopped Bourbon Oak Aged Black Mocha Stout,4.43
Sweet Southern Kiss,4.43
Avery  De Vogelbekdieren (The Platypus),4.43
Leviathan (Merlot Barrel Aged),4.43
Kryptonite,4.43
Stone 6th Anniversary Porter,4.43
Ragnarok Barleywine,4.43
Cask Java-Licious Coffee Cream Stout,4.43
New Holland Cole Porter,4.43
Sour Cherry Bomb,4.43
Bourbon Barrel Aphasia,4.43
Traquair 2010,4.43
Hell Cat,4.43
Flambeau Red,4.43
Mt. St. Helens Keller Bier,4.43
Grizzley Peak Porter,4.43
Spring Training IPA (dry-hopped With Cascade),4.43
Ned In A Barrel,4.43
Founders Breakfast Stout,4.43
Roggenschnizzle,4.43
Sour Mash Red,4.43
Basil,4.43
Big Ticket Double IPA,4.43
Three Hour Tour,4.43
Fresh Hop 2006,4.43
Hopback Amber (Simcoe Dry Hopped),4.43
WPA (Wheat Pale Ale),4.43
Batch 999 In Hops We Trust,4.43
Valleyview Vanilla Porter,4.43
Currant Stout,4.43
Idefix,4.43
Victory At Sea Imperial Porter With Coffee Syrah Barrel,4.43
Amara,4.43
Hop-Gasm,4.43
Mephaddict,4.43
Critical Mass,4.43
Milk Stout Cask With Cocoa Nibs,4.43
Abrasive Ale,4.43
Sixteenth Chapel,4.43
Malheur Brut Reserve - Michael Jackson Commemorative Selection 2006,4.43
Veritas 007,4.43
Cranberry One,4.43
Peche Lambic,4.43
Fliegerweisse,4.43
HopArt Cask Dry Hopped,4.43
Tim's Big Stout,4.43
Imperial Eclipse Stout,4.43
Dry Dock Hefeweizen,4.43
Au Ciel,4.43
Brøckhouse Juleöl,4.43
Black Ocean,4.43
Ich Bin Lime Berliner,4.43
Old Backus Barleywine,4.43
Sinister Stout,4.43
Rossdorfer Pils,4.43
La Fat,4.43
Hoffmann Lager Beer Ur-Pils,4.43
Big Woody Barley Wine,4.43
Bolero Brown,4.43
Dale's Pale Ale (Wet Hopped),4.43
Pride Of Branthill,4.43
Schwetzinger Ritter Wild,4.43
Gandvik Baltic Maple Porter,4.43
Paddleboard Pilsner,4.43
Finneen's Auld Sod Stout,4.44
Zwarte Piet,4.44
LOTR Polotmavy 14,4.44
Little Korkny Ale (Niepoort Port Barrel Aged),4.44
Southampton Double Espresso,4.44
Morning Star,4.44
Twisted Reality Barleywine,4.44
I.R.A. From The Wood,4.44
Bourbon Barrel XXXX Quad,4.44
Gold Deluxe,4.44
Jimmy's Red Farmhouse,4.44
Columbus Bodhi DIPA,4.44
Cambridge House Big Hoppy,4.44
PIUS X,4.44
Cape Cod Bourbon Barrel Aged Red,4.44
10th Anniversary Special Russian Imperial Stout,4.44
Double Snake Hollow,4.44
Buffalo Trace Barrel-Aged Nihilist,4.44
Wine Barrel Tripel - Rombauer Cabernet (French & American Oak),4.44
Big Rock Ale,4.44
Angel's Share,4.44
Humulus Lager,4.44
One Hop Wonder Version 12,4.44
BourbonDog ESB,4.44
Strongman Belgian Strong Dark,4.44
Czar Jack Imperial Stout,4.44
Funky Junky,4.44
Fresh Hop 2008,4.44
Willimantic Pony Espresso Stout,4.44
Whiskey Barrel Dry Hopped Pale Ale,4.44
Mother Of All Storms,4.44
Willimantic Jack Daniels Raisin Old Ale,4.44
Pale Ale (Nugget),4.44
Black (黑) Cognac Edition,4.44
High Desert Imperial Stout-Bourbon Barrel Aged,4.44
Tea Bagged Bender,4.44
Six Shooter Imperial Wheat Pale Ale,4.44
Kuhnhenn Fifth Dementia,4.44
Kwisbierke,4.44
Pisgah Pilsner,4.44
Bourbon Barrel Aged Hi-Fi Rye,4.44
Ode To Spooky Vanilla Sour Barlywine,4.44
Bell's Bourbon Barrel Aged Batch 7000,4.44
Stone Old Guardian Barley Wine Style Ale 2001,4.44
Sub-Zero,4.44
Cascade Noyeaux,4.44
Harwood Porter,4.44
Big Boy Brown,4.44
Portsmouth Imperial India Brown Ale,4.44
Two Headed Dog DIPA,4.44
Sloth - Belgian-Style Imperial Stout,4.44
Dark Apparition - Nuts,4.44
Bourbon Barrel Aged Battleaxe Baltic Porter,4.44
Hellemus,4.44
Parr's Porter,4.44
Everett Robust Porter,4.44
Ted Koppelbock,4.44
Genealogy,4.44
Port Pils,4.45
Biere Blanche,4.45
Achievement Beyond Life's Experiences (A.B.L.E.) (Pizza Port Solana Beach),4.45
Iced Frank,4.45
110K+OT Batch #1 - Der Rauch Gott,4.45
Benny Brew Hopenstein,4.45
Woody Stein,4.45
Blackberry Grizz,4.45
Hunahpu's Imperial Stout - Bourbon Barrel Aged,4.45
SuperShow 69,4.45
French Oak Aged Foolish,4.45
Yarmouth Town Brown,4.45
Twisted Jim,4.45
Trappistes Rochefort 10,4.45
Schlafly Burn Ward Wheat,4.45
Lochomocha Stout,4.45
Wise's Weiss,4.45
Xyauyù Etichetta Oro (Gold),4.45
Hoppin' Copper,4.45
Citra E.S.B.,4.45
Hopalong Ale,4.45
Willimantic Holiday Mail Ale,4.45
He'Brew Bittersweet Lenny's R.I.P.A. - Cedar & Simcoe,4.45
Stratus Pale Ale,4.45
Imperial Wit,4.45
Abrasive Ale - Cherry Wood Aged,4.45
War Hammer,4.45
Harvey,4.45
Furious - Oak Aged,4.45
WBÖ Weana Bitta Öl,4.45
Apache,4.45
Cable Car,4.45
Cherry Festive Beer,4.45
Stuck Truck American Oatmeal Stout,4.45
Alehouse Chocolate Mild,4.45
Hibiscus Resistance,4.45
Paddle Up Pale Ale,4.45
Heat Miser,4.45
Yazmin IPA,4.45
Goser The Gosarian,4.45
Little Mike Pale Ale,4.45
Islander Strong Premium Ale,4.45
Batch X2 Double IPA,4.45
Snow Drift,4.45
Nectar Of The Gods,4.45
Bonita Applebaum,4.45
Flip-Flop Pilsner,4.45
Doubting Thomas,4.45
Portsmouth Double Oaked Kate The Great,4.45
Drake's Rodgers Last Stand,4.45
Huron,4.45
Absolution,4.45
Little Abbey Ale,4.45
Tall Tale Pale Ale (dry-hopped With Citra),4.45
Flood Stage Red,4.45
Beachwood 4th Anniversary Blend,4.45
Founders Barrel Aged Imperial Stout,4.45
Samichlaus Pale,4.45
Imperial Hefeweizen,4.45
AleSmith Speedway Stout - Barrel Aged,4.45
AleSmith Decadence 2007 Imperial Porter Barrel Aged,4.45
Neuvaine,4.45
HopCat Raging Centaur,4.45
Bolita Brown - Mochaccino,4.45
Topadze Lager,4.45
Svengali,4.45
Snowplow,4.45
Splinter Gold,4.45
Sheep In A Tree Red Ale,4.45
Chocolate Orange Delight,4.45
Parabola,4.45
Bob's Old Woody,4.45
Willimantic Special Delivery Oatmeal Stout,4.45
Black Marlin Porter With Cocoa Nibs,4.45
Old Capitol Brew Works Firkin IPA,4.45
Harpoon Spring Maibock,4.45
Paul Shankster Collaboration,4.45
Moat Vanilla Bean Porter,4.45
Bird Of Prey,4.45
Myna Bock,4.45
Pumpkin Ale With Vanilla,4.45
Pisgah Octoberfest,4.45
Julebrygg (7%),4.45
Peg's G.O.O.D. Berliner Weisse,4.45
Crystal IPA,4.45
Hop Junkie,4.45
Real Firkin Ale,4.45
No 1 Ale  (ESB Extra),4.45
V Years - 20K,4.45
Bourbon Cask Aged Belgian Dark Trippel,4.45
Bourbon Soulstice,4.45
Imperial Eclipse Stout - Elijah Craig (12 Year),4.45
Immoak Ale,4.45
Osculum Infame,4.45
Your Mother,4.45
Fontaine,4.45
Cuvee Du Viking,4.45
Alpha Male IPA,4.45
Setter's Pale Ale,4.45
Fantôme Summer (2002 And Prior),4.45
Uptown Rye,4.45
Tripe à 3 Brett,4.45
Batch 3000 BB Black Saison,4.45
Welcome Back Wit,4.45
Single Malt Ale (Golden Promise Malt),4.45
Dobbelen Bruinen,4.46
Schwartzenheimer,4.46
Sasquash,4.46
Festivus 2006,4.46
Anniversary Ale 2004,4.46
French Beauty,4.46
Rooster's - Hooligan,4.46
Firestone 11 - Anniversary Ale,4.46
Beekeeper,4.46
Raspberry Black Ice,4.46
Kuhnhenn Play In The Hay (Tangerine),4.46
Oc'ale Blonde,4.46
Empire Imperial Stout,4.46
Roaster's Rebellion,4.46
Bar Fly,4.46
Ancient Ale,4.46
Bumbleberry,4.46
Civil Disobedience #1,4.46
"Sweetwater Double IPA, French Oaked (Bordeaux)",4.46
Founders SZRP Of Doom,4.46
Sweetwater Spice Of Life,4.46
Tall Tale Pale Ale (dry-hopped With Glacier),4.46
RazzGerry Stout,4.46
Gokuj&#333; Classic Ale (Cedar Aged) Brewed For Isetan,4.46
X,4.46
't Goeye Goet Wit Bier,4.46
Segelschiff - Mumme Bier,4.46
Frankenmuth Easy Brown Ale,4.46
Margaret's Scotch Ale,4.46
Single Dry Hop Lambic - Pacific Gem,4.46
Floyd's Porter,4.46
Barrel Aged 12 Dogs Of Christmas,4.46
Falke Tripel Monasterium,4.46
Zenith IPA,4.46
Geuze Cuvée J&J (Jessie En Joost) Roos (Rose),4.46
Whisky Barrel Aged Quinte55ence,4.46
Bad Boy,4.46
Muddy Valley Oatmeal Stout,4.46
Backer Brown,4.46
Hop Harvest 2009,4.46
Head High,4.46
Major Misconduct,4.46
Kentucky Weissbier,4.46
