beer/name,beers_average
Spiney Norman IPA,3.97
Magic Lagyr,3.97
Unplugged Sour Brown Ale,3.97
"\"100\" Pale Ale",3.97
Spring Thaw,3.97
Issaquah Quad Frog,3.97
La Roja,3.97
Brewer's Art Resurrection Infused With Blackberries,3.97
Thunder Canyon Ye Olde Strong Ale,3.97
Flying Monkeys Smashjezebelhoneybomb,3.97
Doonies Dubbel,3.97
Vivant Tripel,3.97
IPA Black III,3.97
Sandlot Wild Pitch Dunkelweizen,3.97
Beau's Bourbon Barrel Aged Pan Ontario Collaborative,3.97
October Red,3.97
Cerveza Conmemorativa 2007,3.97
Homosapien,3.97
Opening Day IPA,3.97
Goldfield,3.97
Uli Uli Brown,3.97
Doc's ESB,3.97
Beet The Blues,3.97
Skendelse Bok,3.97
Dark Horse Scotty Karate Scotch Ale,3.97
IPA V.S. Brut,3.97
R.I.P. Ale,3.97
Hog Heaven Barley Wine,3.97
Meks,3.97
Country Gold Saison,3.97
IPA Black,3.97
Portsmouth Brewing Maple Nut Brown Ale,3.97
Mother In Law's Tongue Tied,3.97
Inspiration Wild,3.97
Empire Sub-Terranian Ale,3.97
Black Chow Smoked Rye Porter,3.97
MacFoochie's 7+ Scottish Ale,3.97
Sarmat Ale Svitle,3.97
Belfast Black,3.97
Moat Scottie's IPA,3.97
Ruhrtaler Dunkel,3.97
Session Saison - Lacto,3.97
Willimantic Air Mail Spring Ale,3.97
Overbite IPA,3.97
Saison Du Pelican,3.97
I77 IPA,3.97
Bavarian Heiferweizen,3.97
Handsome Devil,3.97
10W-30 Imperial Oatmeal Stout,3.97
Alburgh Bitter,3.97
Pinot Noir Barrel Aged Buffalo Gold,3.97
DPM Lager,3.97
Kissmeyer No. 9 Witter Saison Du Fleur,3.97
Election Ale,3.97
Pirkawakka Pale,3.97
Smoke From The Oak (Rum Barrel Imperial Version),3.97
Big Stone Stout,3.97
Something Sour,3.97
PB XXXMas Stout,3.97
Rock Creek Black Raven Porter,3.97
Weezenhammer,3.97
Chocolate Peanut Butter Porter,3.97
Bar Sinister Mild Ale,3.97
Lily's Light Pilsner,3.97
Abstrakt AB:05,3.97
Wedge Paynes Pale Ale,3.97
Noble Stout,3.97
Mad Scientists #5 - Shiso,3.97
Fog Of War Imperial Stout,3.97
Buckled Wheel,3.97
NY3,3.97
Drink'in The Sun,3.97
Askew,3.97
Church End Gravediggers Mild,3.97
Phil's Pils,3.97
Coco Loco Brown Ale,3.97
Black Pearl,3.97
Kuhnhenn American IPA,3.97
Cheshire Valley Imperial Stout With Anise,3.97
Cheshire Valley Brewing English Mild,3.97
Mammogram Stout,3.97
Belznickel,3.97
Coffee Beer,3.97
Cloutier's Farmhouse Ale,3.97
Dusseldor  Alt,3.97
Tsar,3.97
Landwehr Kellerbier,3.97
Lindemans Framboise,3.97
ABC ESB,3.97
Belgian Summer Farmhouse Ale,3.97
"The Knights Who Say \"Nee\" ESB",3.97
The Revolution,3.97
Dan Dyer And The Hoppy Homunculus,3.97
Discombobulation Celebration Ale,3.97
Jack Russell Old Malty Dog,3.97
Liq Natural 11P,3.97
Aquarius,3.97
Franconia Maibock,3.97
Pie-Eyed Pale Ale,3.97
American Saison,3.97
Detroit Beer Co. Schizo-Weizen,3.97
Rose's Hefe,3.97
Old Knucker,3.97
To Hell N' Bock,3.97
SPA (Skebo Pale Ale),3.97
Marquette Pilsner,3.97
Purkmistr 12° - Dark Lager,3.97
CEO Stout,3.97
Blueberry Stout,3.97
Breakside Mango IPA,3.97
No 9,3.97
Jack Russell Jack's London Porter,3.97
Brown's Imperial Stout,3.97
Espresso Vanilla Porter,3.97
Cherry Chocolate Porter,3.97
Perverse Sexual Amalgam,3.97
Girardin Gueuze 1882 (White Label),3.97
Oaked Scotch Ale,3.97
Blue Point Rye Knot Weisse,3.97
American India Pale Ale,3.97
Sea Otter (Otter Creek World Tour),3.97
Ølfabrikken ØL (Russian Imperial Chocolate Stout),3.97
Silver Mullet Oatmeal IPA,3.97
Stoombier Gedrooghopt Met Safir,3.97
Regiment Territotial De Chasseurs Ardennais,3.97
Harvest Moon Amber,3.97
Scurvy,3.97
Hop Tun Wheat Beer,3.97
Hopshackle Special No. 001 Bitter,3.97
Dominion Summer Wheat 2007,3.97
Ringneck Got Milk Stout,3.97
Barrevoet IPA,3.97
Blue Mountain Stout,3.97
Elevator Double IPA,3.97
Ølfabrikken Vinter Ale,3.97
Woerdens Kanon,3.97
Falmouth American Pale Ale,3.97
Vow Of Silence,3.97
Carolina Groundhog Doppelbock,3.97
Grassroots/Tired Hands Do Saisons Dream Of Electric Yeast?,3.97
Preussen Schwarzbier Premium,3.97
Amarillo Warrior IPA,3.97
Beerocracy,3.97
Wizard's Porter,3.97
Oak Jacked Imperial Pumpkin Ale,3.97
Scottish-60,3.97
Cinco De Maibock,3.97
Garsdale Smokebox,3.97
Zizzi (Wild Rice),3.97
Gimmer's Mischief,3.97
Red Brick Zingo Pop,3.97
Arcadia Hair Of The Wild Dog,3.97
Man Full Of Trouble Porter,3.97
Akevitt Porter (Barrel-Aged Porter),3.97
Bamberg Brew,3.97
Rogers Reserve,3.97
Blondie,3.97
HG Pale Ale,3.97
José Coffee Stout,3.97
Red Brick Smoked Vanilla Gorilla,3.97
Depot Street Summer Wheat,3.97
Ambush Ale,3.97
Peaches And Cream,3.97
Titanbräu Ale,3.97
Baja,3.97
Goldings Special Bitter,3.97
Export Dunkel,3.97
Deep South Wet Hop Ale,3.97
Bush Blonde Triple,3.97
"Great Lakes Chinook, Line And Sinker",3.97
Belgian-style Abbey Dubbel,3.97
Resurrection Double Stout,3.97
Hoplanta,3.97
Allagash Kinison,3.97
Melange De Brew Co.,3.97
Airbräu Jetstream,3.97
Engine Pale Ale,3.97
Flötzinger Bräu 1543 Hefe Weisse,3.97
Red Brick Winter Brew Aged In Pappy Van Winkle Barrel,3.97
Michigan Brewing 'Dubbel',3.97
Short's Village Reserve,3.97
Moonshine Barleywine,3.97
Super Chicken Barley Wine,3.97
Bolton Brown,3.97
Murray's Elephant Head,3.97
Bourbon Barrel-Aged Black Betty,3.97
Thumper 2.0,3.97
Chateau Kamiya Oktoberfest,3.97
Portsmouth Whipper Snapper American Mild,3.97
Fuggly ESB,3.97
Devil's Back Bone,3.97
Thomas Jefferson's Tavern Ale (Bourbon Barrel Aged),3.97
Beautimus,3.97
Double Spiced 31,3.97
101 Oktan,3.97
Lost And Forgotten (Barrel Aged),3.97
Belgian Amber Ale,3.97
Fujizakura Rauchbier,3.97
City Steam Blonde On Blonde,3.97
Ocean Pilsner,3.97
White Thai,3.97
Mee Bock,3.97
Karousel Kolsch,3.97
Dry Hopped Belgian IPA,3.97
Loyal Duke,3.97
Tall Poppy,3.97
Quincy Smelter Ale,3.97
Trainspotter Scottish Ale,3.97
Yeoman Double IPA 90',3.97
Boltens Ur-Alt,3.97
Dos Osos,3.97
Seyval/Chardonnay Barrel-Aged Tail Waggin' Double White Ale,3.97
Sweet Brown Molly,3.97
Douglas Scotch Ale,3.97
Six (#6),3.97
Left For Dead Sour Black Ale,3.97
SMaSH IPA,3.97
Franklin Junior,3.97
Tracktown IPA,3.97
No. 100,3.97
Alaskan Boogie Bitter,3.97
Narragansett Bock,3.97
Tweeds Tavern Stout,3.97
Batch 374,3.97
Weiherer Bock,3.97
Dog & Pony Double Dry-hopped Imperial IPA,3.97
200 Meter Ale,3.97
Grincheuse Brune,3.97
Aktien Zwick'l Kellerbier,3.97
J.K.s IPA,3.97
Jamocha Stout,3.97
La Buteuse  (500-mL Only),3.97
The Canawler,3.97
High Five!,3.97
Flemish Cherry,3.97
Chinese New Beer,3.98
Black Betsy Imperial Black Belgian IPA,3.98
Double Barrel Oatmeal Stout,3.98
Bombardier Brown Ale,3.98
Spiced Belgian Ale,3.98
Sudworth Bock,3.98
Antipodean,3.98
Blanche De Buckhead,3.98
Aecht Schlenkerla Helles Lagerbier,3.98
Sierra Nevada Double DeBockEl,3.98
Vichtenaar,3.98
Red Nose Holiday Wassail,3.98
English Dark Mild,3.98
Black Diamond,3.98
Mini Mojo Belgian Style Abbey Dubbel,3.98
Imperial IPA,3.98
Cascadian Noir,3.98
La Dame De Montsoreau,3.98
Het Paasbier (Green Cap),3.98
Nils Oscar Saison,3.98
Rock Lobster,3.98
White Chocolate Cream Ale,3.98
Honeybear Brown Ale,3.98
Love Beer,3.98
Wormtown Pumpkin Ale,3.98
Short Order Porter,3.98
Southampton Keller Pils,3.98
Baird Single Malt Bitter,3.98
Barrel Aged Ol' Fog Burner,3.98
Code 24 Pale Ale,3.98
Regensburger Weißbräuhaus Hefe Weizen,3.98
Great Lakes Anniversary Ale,3.98
Samuel Adams Rivalry Ale,3.98
Bandito,3.98
La Trappe Isid'or,3.98
Clancy's Premium Lager,3.98
Prospector Porter,3.98
Plaza Porter,3.98
Muswell Mild,3.98
Würzburger Hofbräu Special Holiday Beer,3.98
Caribbean Chocolate Stout,3.98
Riedenburger Weisse Export,3.98
Santa's Dark Side,3.98
Fat Turkey Brown,3.98
Red Giant,3.98
Random Thought Generator,3.98
Sainte Colombe Ty Bíerzh,3.98
Pomegranate Stout,3.98
Manchester Dubbel,3.98
Ode To Mercy Special Winter Ale,3.98
Buzzards Bay Mai Bock 2009,3.98
Golden Years Pineapple IPA,3.98
Firkin Hammer,3.98
Buzzards Bay Summer Wheat Ale,3.98
Salamander 58AD,3.98
Aboriginale,3.98
Palo Alto Brewing Rye IPA,3.98
Sai-Shan-Tea,3.98
Fathom India Pale Lager,3.98
BeeSting,3.98
Double Dry Hopped Dugana IPA,3.98
Westwood Brewing Company IPA,3.98
Willimantic Dog Bite Bitter,3.98
Four Stars Saison,3.98
He'Brew Jewbelation 11,3.98
South Jetty IPA,3.98
Wild Ale #4,3.98
Topaz Harvest Lager,3.98
Fast Eddie's Pale Ale,3.98
38 Double D (38DD),3.98
Heavy Hand,3.98
Drink'in The Sun 10,3.98
Banshee,3.98
Tomahawk IPA,3.98
Bare Tree Weiss Wine Vintage 2000,3.98
Crofters Pale Ale,3.98
Half Pint Ale,3.98
Acer,3.98
Wind Blown Blonde Kolsch,3.98
Cambridge House DSB (Double Extra Special Bitter),3.98
Ossett Liberty Bell,3.98
Bell's Harry Magill's Spiced Stout,3.98
Shunganunga Stout,3.98
Dragonmead Lancelot's Cream Ale,3.98
Duck-Rabbit Rabid Duck,3.98
Hop School Centennial,3.98
Dunkel Weisse,3.98
Singapore IPA,3.98
Cambridge House Old Mill Pond ESB,3.98
&#268;erná Hora Moravské Sklepní,3.98
Sly Fox Black & Tan,3.98
Beier,3.98
Kalamazoo Common,3.98
Hollis Bock,3.98
Longbow Ale,3.98
Pete's Peerless Ale,3.98
Bottleworks XI Anniversary Ale,3.98
Cambridge House Picozzi's Skinny Ass Ale,3.98
Cutthroat Rye,3.98
Abbey Single,3.98
Undertaker,3.98
Gold Smoke,3.98
Gourmetbryggeriet Saison Paaske,3.98
Cuvée Ermesinde,3.98
Quawpaw Quarter Porter,3.98
Little White Lie,3.98
"Mikey T's \"Black Helmet\" Schwartz Bier",3.98
Two Rye Stout,3.98
DAB Diät Pils,3.98
Rockvar,3.98
Hazard Response,3.98
Bizzaro,3.98
Ratsbier,3.98
Midtfyns Stout,3.98
Telenn Du,3.98
Storm Peak Stout,3.98
St. Paul Pilsner,3.98
Scarenbecca Kriek,3.98
Smuttynose Scotch Style Ale (Big Beer Series),3.98
Elevator Chocolate Stout,3.98
Russian Winter,3.98
Mt. Hood ESB,3.98
Old Ironside Stout,3.98
Tabernash Rye Bock,3.98
Mid State Trail Nut Brown Ale,3.98
Elderberry Wheat,3.98
Cervoise Lancelot,3.98
Urthel Vlaemse Bock,3.98
1000,3.98
Smuttynose Schmutzig Hopfen Weisse (Short Batch Series),3.98
J.W. Lees Harvest Ale (Lagavulin Whisky Cask),3.98
Triple Sixes,3.98
Thomas Jefferson Ale,3.98
BBG Pro-Am Stout,3.98
Ahtamatic IPA,3.98
Barley's 1516 Dunkel,3.98
Barley's Bitter Dan EXtreme IPA,3.98
Oak Aged Black IPA,3.98
Baltic De Belgian,3.98
Special India Pale Ale,3.98
Re Ale Extra,3.98
Marzen Maddness,3.98
Silverback Porter,3.98
Hop Maniac IPA,3.98
Heinzelmännchen Dunkelweizen,3.98
Sloppy Seconds,3.98
Perfectly Pomegranate,3.98
Fat Head's Fat Fest Lager,3.98
Descent - Imperial Abbey Ale,3.98
Conundrum,3.98
Mayhem,3.98
Homo Sapien,3.98
Pumphouse Porter With Chilis,3.98
Granny Wouldn't Like It!!!,3.98
Hogback Bock,3.98
Weiland IPA,3.98
Slumbrew Happy Sol,3.98
Harvest Honey Wheat,3.98
Buel's Gore Black Lager,3.98
Fathead's &#8233;S&#65533;mmer &#8233;Pils,3.98
Redhook Winter's Folly,3.98
Double D IPA,3.98
Red Monkey “Amber IPA”,3.98
Concord North Woods Ale,3.98
1600s Porter,3.98
N'awlins Golden,3.98
Old Rogue Pale Ale,3.98
Conduplico Immundus Monachus,3.98
Herold Bohemian Black Lager,3.98
Milly's Dubbel Secret Probation,3.98
Victory Harvest Ale,3.98
La Chouffe Royal,3.98
8e Jour,3.98
Old Bounder,3.98
Howling Wolf Weizenbock,3.98
O'Nooley's,3.98
Working For Tips,3.98
Conflux No. 2,3.98
Hellers Pils,3.98
Thrale's,3.98
Sasquatch Scotch Ale (Bourbon Barrel Aged),3.98
Short Bus Imperial Brown Ale,3.98
Sweetgrass 20th Anniversary Double India Pale Ale,3.98
Millenium Pale Ale,3.98
LoveFish,3.98
Digital IPA,3.98
Frambozen,3.98
Taras Boulba,3.98
TdP,3.98
Blackstrap Porter,3.98
Tenaya Creek Centennial Lager,3.98
Founders Oatmeal Stout,3.98
Gem,3.98
Auld Acquaintance IPA,3.98
Hop Project #28,3.98
Emmons 11,3.98
Sweetwater Dank Tank Brown-Eyed Buckeye,3.98
Darkside Schwarzbier,3.98
Santa's Little Helper,3.98
Handful Of Hops IPA - Beer Camp #10,3.98
White Winter Porter,3.98
Birrificio Del Ducato L'Ultima Luna,3.98
McCarthy Red,3.98
Bier De Clam,3.98
Michael Collins Replicale,3.98
Ol' Fog Burner,3.98
Simcoe Survivor Belgian IPA,3.98
Black Dog IPA,3.98
Bert Grant's Perfect Porter,3.98
Amherst 250th Golden Ale,3.98
Steelhead's St. Paddy's Irish Red Ale,3.98
Max Cream,3.98
Session Ale #02: English Bitter,3.98
Reserve Wheat Ale,3.98
Syem Kholmov Tyemnoye,3.98
Kick Ass Pilsner,3.98
Double Dog Double Pale Ale,3.98
Double Barrel-Aged Chocolate Cherry Imperial Bourbon Stout,3.98
Sitter Bräu Schwarzes,3.98
Clover Ale,3.98
British Attack IPA,3.98
Wee Heavy Imp Ale,3.98
Amber EVL Ale,3.98
El Bandito Loco,3.98
Pickathon IPA,3.98
Buck Mulligan's Dublin Stout,3.98
The Drafting Room 12th Anniversary Ale,3.98
Cambridge Pilsner,3.98
Great Lakes Moondog ESB,3.98
Olallieberry Lambic,3.98
Saison Du Repos,3.98
Doublelips Imperial IPA,3.98
Wildstyle Oatmeal Stout,3.98
Joshua Norton Imperial Stout,3.98
Admiral Keppel,3.98
Big Rock Red Rock Flanders Red,3.98
Captain James Jack Pilsner,3.98
Walter Payton Pilsner Light,3.98
Overland Vice,3.98
Frozen Lake,3.98
Brown Ale (LB No. 4),3.98
Ctrl-Alt-Del,3.98
Barley's St. Nick's Winter Warmer,3.98
Bob's Gnarley WIne,3.98
XXX Bitter,3.98
Ardelle Christmas Ale 2010,3.98
Red Light District,3.98
Josef Schneider´s Privat,3.98
Amarillo IPA,3.98
Schlafly Irish-Style Extra Stout,3.98
Spinnakers Ale,3.98
Heresy,3.98
Titanic Last Porter Call,3.98
Razmanan Devil,3.98
Hook Hopper IPA,3.98
Reilly's Rye Ale,3.98
Bert's Disqualified Imperial Stout,3.98
Blackthorn Ale,3.98
Kriek (Quebec Export),3.98
Ned,3.98
Raasted Forår,3.98
Thurn Und Taxis Roggen,3.98
House Ales Notorious IPA,3.98
Rio Salado Anniversary Apricot Hefeweizen,3.98
Stonehouse Apple Ale,3.98
Two Rows King Louis Ale,3.98
Podunk Oatmeal IPA,3.98
Raasted India Pale Ale,3.98
Bourbon Barrel Aged Scotch Ale,3.98
Anniversary Stout,3.98
Imperial Java Stout,3.98
Smoked Maibock,3.98
Yawkey Way Wheat Bock,3.98
Georgia Peach Honey Wheat Beer,3.98
Bourbon Barrel Aged Abbey Dubble,3.98
All Seeing (Eye) PA,3.98
Apeldoorns Stadsbier,3.98
Mouser Pilsner,3.98
Aiken's Natural Blonde,3.98
Willimantic Poor Richard's Olde Ale,3.98
E.lvis' S.pecial B.itter,3.98
Sun Dog Pils,3.98
The Lion In Winter,3.98
Apollo (Crystallized Ginger),3.98
Stud Copper,3.98
Super Chop,3.98
Germanfest Bier,3.98
Grand Illumination,3.98
Wedge Iron Rail IPA,3.98
Schneider Weisse Original,3.98
Red Racer Orange & Chocolate Stout,3.98
IPA (dry-hopped With Amarillo Hops),3.98
Stryker IPA,3.98
Not Just Another Wit,3.98
Special Holiday Ale - Nøgne Ø/Jolly Pumpkin Artisan Ales/Stone Brewing Co.,3.98
Vlad The Inhaler,3.98
Arena Premium Pale Ale,3.98
Doppelganger IPA,3.98
Suncharger,3.98
Red Rose Amber Ale,3.98
Odell Extra Special Red Ale,3.98
Whiteout Wit,3.98
Phil's Trail Ale,3.98
Redtail Ale,3.98
Vintage Persistence,3.98
Pisgah Leaf Amber,3.98
Public Domaine + 10,3.98
Stingo,3.98
U-19 German Pilsner,3.98
Elände,3.98
Saint André Freshly Squeezed Barley Juice,3.98
Benchmark Old Ale,3.98
Bee-Cup Honey Cream,3.98
Cluster IPA (2008 IPA Project),3.98
2006 Christmas Ale,3.98
Winter Keller,3.98
Dirty DIPA,3.98
Barrel Aged Straight Pipe Stout,3.98
Big Boned Belgian Style Amber Ale,3.98
Dry Hopped Red Ale,3.98
Crouch Vale Brewers Gold,3.98
Blue Point IPA,3.98
Jolly Roger Pumpkin Porter,3.98
Dry-hopped Pale Ale.,3.98
The Hammer,3.98
Cambridge House One Adam Stout,3.98
All Natural Pale Ale,3.98
White Out Winter Wheat Ale,3.98
Noggin Filler,3.98
Down 'N Dirty Chocolate Oatmeal Stout,3.98
Boscos De Mayo,3.98
PETRAS BRUIN,3.98
Bridgid's Irish Red,3.98
Guido's Kolnerbrau,3.98
Crooked River ESB,3.98
Big River Steambier,3.98
Jacks Hardwood Pale Ale,3.98
Mohonk Muncher Dunkel,3.98
Tentation De La Semois Ambrée,3.98
World Cup Pale Ale,3.98
'Stock Stout,3.98
Blackdogg Oatmeal Stout,3.98
Brøckhouse Stout,3.98
Tropic King,3.98
Sinuous,3.98
Uncle Bob's Bog Weisse,3.98
Brewmaster's Smoked Porter,3.98
Menno & Jens,3.98
Schwelmer Weizen,3.98
Double Century (Cask),3.98
Dirty Dog I.P.A.,3.98
Old Tempest,3.98
Carolina 15th Anniversary Imperial Stout,3.98
Carroll County Rye Porter,3.98
Capital Alt,3.98
Big Smoke Ale,3.98
English Ales Pale Ale,3.98
Type O Blood Orange Ale,3.98
Ice Storm,3.98
Dissolution IPA,3.98
Shark Beer,3.98
Moosejaw Porter,3.98
The Liberator,3.98
The Big O Oktoberfest,3.98
Continuum IPA,3.98
Barley's Galaxy 500,3.98
Highwayman,3.98
TEN20 Commemorative Ale,3.98
Strong Ryeland,3.98
Short's The Stellar Ale,3.98
Zeno,3.98
The People's Pint Double IPA,3.98
Totality Imperial Stout,3.98
Saison Petite,3.98
Allagash Avancé,3.98
Grau Dunkel,3.98
Summer Pilsner,3.98
Sodbuster Stout,3.98
The Lairds Liquor,3.98
Gudenhoppy Pils,3.98
King John,3.98
Obliteration II,3.98
Czech Dzuch Pilsner,3.98
"Bakumatsu No Beer, Fukkokuban: Koumin Bakushu",3.98
Burton Bridge Santi-Freeze,3.98
Chicken Hawk,3.98
Indianviken Pale Ale,3.98
Conspiracy,3.98
Beatnik Pils,3.98
Rochefortoise Brune,3.98
Super Dog,3.98
Son Of Swami,3.98
Samurai Gazebo,3.98
Royal Pride IPA,3.98
Capt. Ivan Drago's Russian Imperial Stout,3.98
Bean Me Up Coffee Stout,3.98
M&S Belgian Wheat Beer,3.98
Amon Amarth - Ragnarok,3.98
Holzkirchner Oberbräu Urtyp Hell,3.98
Angelus De Mars,3.98
Woodward's IPA,3.98
Cherry Batch 2010,3.98
Geezers Pale Ale,3.98
St. Bernardus PaasBier (Easter Beer),3.98
Wit And Wisdom,3.98
Live Oak Roggenbier,3.98
Four (#4),3.98
Brooklyn Flemish Gold,3.98
Sless' Oatmeal Stout,3.98
Decompression Ale,3.98
Brooklyn Cuvee De Craig,3.98
Mega Monster Imperial IPA,3.98
Tripilsner,3.98
Albani Rødhætten (Julebryg),3.98
Dorothy Goodbody's Country Ale,3.98
Brigitta-Bräu Helles,3.98
Paulaner Kellerbier,3.98
Amber Ale (Dry-Hopped),3.98
Pike Tripel Kriek,3.99
Herkulean IPA,3.99
Red Lady Ale,3.99
Braveheart Scottish Ale,3.99
London Porter,3.99
Zipfer Stefani Bock,3.99
Batch #69 Double Cream Ale - Tangerine,3.99
Ernest's Silky Smoove,3.99
Que Onda,3.99
Founders All Day IPA,3.99
Roggen,3.99
Angry Orphan Oatmeal Stout,3.99
Stillwater Barrel Aged Series - Cellar Door - Oak Wine Barrels,3.99
Cowboy Coffee Stout,3.99
Holt's Mild,3.99
Big Hop IPA,3.99
HopCat Oil Rigger,3.99
Dernière Volonté,3.99
Lindy's Mild,3.99
Tripel Klok,3.99
Yorkshire Pub Ale,3.99
Maduro Oatmeal Brown Ale,3.99
Harvest India Pale Ale,3.99
Hvid Tuborg (White),3.99
Cherry Weisse,3.99
Organic Pilsner,3.99
Bulles De Vignes  Cuvee 2011,3.99
La Rochefortoise Ambree,3.99
20th Anniversary Pilsner,3.99
White Birch Apprentice Series Camp Travis,3.99
Christmas Goliath,3.99
Vienna Wheat,3.99
Magna Cucurbita,3.99
Scratch Beer 22 - 2009,3.99
"Schlafly #20, Volume 3: Citrus Witbier",3.99
Burning Oak Black Lager,3.99
Thunder Canyon Old Humulus Double IPA,3.99
Longshanks IPA,3.99
Winter Blackberry,3.99
Potbelly Pumpkin Ale,3.99
NBA (Nelson Brown Ale),3.99
Sunset Stout,3.99
Ambrotos,3.99
Mahr's Festtags Weisse,3.99
Vashon Old Stock Ale,3.99
Scott's Big IPL,3.99
Merrie,3.99
Barley's Christmas Ale,3.99
Black Pearl Oyster Stout,3.99
Traditional Bitter,3.99
Epic / Thornbridge Oak Barrel Aged Stout,3.99
Niagara Eisbock 2004,3.99
Leidsch Blond,3.99
Heiferweizen Ale,3.99
Emelisse Black IPA,3.99
Rye-Talian,3.99
Belle Wringer Double Wit,3.99
Preachin' To The Choir,3.99
Sun Woo Kong Imperial Monkey IPA,3.99
Harpoon IPA (Oak Aged),3.99
Harpoon Imperial Stout (100 Barrel Series #12),3.99
Hoppy Lovin' Christmas,3.99
Black Pool Extra Stout,3.99
Wild Berry Lambic,3.99
Little Scrapper IPA,3.99
Wayne Kuhrs Beware! English Style D.I.P.A.,3.99
Carnevale,3.99
Outlaw IPA,3.99
Dunkle Rye-Zen,3.99
Paxton Kriek,3.99
Loroyse,3.99
Black Wolf Schwarzbier,3.99
Kuhnhenn Wheat Wine,3.99
Oppigårds Easter Ale,3.99
Bourbon Barrel Aged '03 Barleywine,3.99
Connaught Ranger IPA,3.99
CH-47,3.99
Puttin' In Hours,3.99
Goldhand Felsgold Pils,3.99
Bell's Eccentric Ale 2008 (Released 2009),3.99
Cambridge House Scanlon's Red,3.99
Olde Bluehair - Barrel Aged,3.99
San Diego County Session Ale,3.99
CBH English Pale Ale,3.99
Bell's Batch 9000,3.99
Succubus,3.99
Johan The Barleywine,3.99
Santa's Secret,3.99
DPA,3.99
90 Shilling Ale,3.99
Bayreuther Bio-Weisse,3.99
Otter Creek Russian Imperial Stout,3.99
Big Bear Stout,3.99
Black Mirror,3.99
"DAB 3,5%",3.99
List & Bedrog Oak Aged,3.99
DNR Belgian-Style Golden Ale,3.99
Fargo Brothers Hefeweizen,3.99
Fleurac La Triple Brune IPA,3.99
Saison De Blé,3.99
Bitter Woman India Pale Ale,3.99
La Choulette Ambrée,3.99
Smuttynose Noonan (Short Batch Series #12),3.99
Poor Richards Ale,3.99
Alpha Supreme,3.99
Allagash 11th Anniversary Ale,3.99
Eddy Out Stout,3.99
Flyer's Cab Ride,3.99
Deathrow Oatmeal Stout,3.99
D.N.A.,3.99
Biere D'Earth,3.99
Fantôme La Dalmatienne (Dark),3.99
Our Special Ale 2007 (Anchor Christmas Ale),3.99
Mud Puddle Maple Porter,3.99
Fantôme BBB Babillard,3.99
Eight,3.99
Straw Dog,3.99
Knockmealdown Porter,3.99
Whaleback White,3.99
(512) Brandy Barrel Aged ONE,3.99
Jackass IPA,3.99
Iserlohner Maibock,3.99
John's Mild Bitter,3.99
Black HOPs,3.99
Yakima Hop Stalker IPA,3.99
Grande Dame Oud Bruin,3.99
One-Hopper IPA - Warrior,3.99
Wolf Battle Of Britain,3.99
Java The Hub,3.99
Hvedegoop,3.99
Gluten Free NW Pale Ale #27,3.99
HopDevil Lager,3.99
Phenomenology Of Spirit,3.99
Live Oak IPA,3.99
Curiouser Ale,3.99
Little Horse,3.99
Resolution Red Ale,3.99
CBC Herkules IPA,3.99
Spaceman,3.99
Cleopatra,3.99
Mornington Peninsula Saison,3.99
Weizenbock,3.99
Smoke Of A Beech Smoked IPA,3.99
Howdy Pilgrim,3.99
Full Moon Pale Ale,3.99
Weekapaug Gruit Ale,3.99
Little Korkny Ale,3.99
Barrel Aged Trippel (Pappy Van Winkle Barrel),3.99
River Horse Oatmeal Milk Stout,3.99
Summer Solstice,3.99
Java Stout,3.99
Southpaw IPA,3.99
Loakal Red,3.99
Stillwater / Mikkeller Two Gypsies - Our Side,3.99
Fuel,3.99
6ième Soir,3.99
Taurus Porter,3.99
Hoegaarden Grand Cru,3.99
Barrel Aged Triple Exultation,3.99
Snow Melt Winter Ale,3.99
Bolita Brown - Bourbon Barrel Aged,3.99
Ahab's Resolve English Pale Ale,3.99
Sour Barrel Aged Claymore,3.99
2004 Grand Cru,3.99
Nimbus IPA,3.99
Backburner (Imperial Barley Wine Style Ale),3.99
Decade,3.99
Stickball Alt,3.99
Beerista (Small Batch Series),3.99
Lips Of Faith - Grand Cru Abbey Ale,3.99
Pioneer Hop Whammy East Coast Export Ale (HOPWHAMACEA),3.99
Jezebel IPA,3.99
Double Platinum,3.99
Hop Soup,3.99
Kazbegi Traditional Lager,3.99
Twisted Steel Stout,3.99
Session Ale #42: Slartibartfast English Mild,3.99
4Shadow,3.99
North By Northwest Saison 500,3.99
Seven Hop IPA,3.99
Brimstone Red,3.99
By George,3.99
Total Eclipse Of The Hop Imperial India Pale Ale,3.99
Chok A Mo,3.99
Celebration Inverno 2006,3.99
N-2 Irish Stout,3.99
Scratch Beer 21 (Naked Elf),3.99
The Silver Fox,3.99
Elves Elixer,3.99
Pursuit Of Happiness,3.99
Paas IJ,3.99
Great Lakes Alberta Clipper,3.99
Big Rock Strong Scotch Ale,3.99
American Brown Ale,3.99
Rich's Grand Cru,3.99
Brewer's Alley New Moon Ale,3.99
Mocha Java Porter,3.99
Kronenbourg 1664 Brune,3.99
Issaquah Frog Rye IPA,3.99
Kriekbier,3.99
MacStallion's Scotch Ale,3.99
Amazon Princess,3.99
Pipeline Stout,3.99
Paradisiac IPA,3.99
Bourbon Trail Scotch Ale,3.99
Lake Placid Hefeweizen,3.99
Saison De Aviator Royale,3.99
Red Hot Shocker,3.99
White Gold,3.99
Weihenstephaner Kristallweissbier,3.99
